payment_id,employee_id,amount,payment_date,status
6268,523,8903.13,2025-06-25,Processed
6269,523,9000.99,2025-07-25,Processed
6270,523,8815.33,2025-08-25,Processed
6271,523,8849.09,2025-09-25,Processed
6272,523,8820.1,2025-10-25,Processed
6273,523,8873.58,2025-11-25,Processed
6274,523,8808.96,2025-12-25,Processed
6275,523,9849.81,2026-01-25,Processed
6276,523,9764.54,2026-02-25,Processed
6277,524,2888.93,2025-03-25,Processed
6278,524,2834.7,2025-04-25,Processed
6279,524,2840.87,2025-05-25,Pending
6280,524,2853.44,2025-06-25,Processed
6281,524,2881.71,2025-07-25,Processed
6282,524,2878.12,2025-08-25,Processed
6283,524,2920.42,2025-09-25,Processed
6284,524,2913.47,2025-10-25,Processed
6285,524,2877.32,2025-11-25,Processed
6286,524,2866.63,2025-12-25,Processed
6287,524,3108.02,2026-01-25,Processed
6288,524,3019.25,2026-02-25,Failed
6289,525,7610.5,2025-03-25,Processed
6290,525,7853.51,2025-04-25,Processed
6291,525,7754.65,2025-05-25,Processed
6292,525,7647.15,2025-06-25,Processed
6293,525,7679.65,2025-07-25,Processed
6294,525,7896.03,2025-08-25,Processed
6295,525,7873.36,2025-09-25,Processed
6296,525,7826.88,2025-10-25,Processed
6297,525,7756.23,2025-11-25,Processed
6298,525,7768.06,2025-12-25,Processed
6299,525,8839.46,2026-01-25,Processed
6300,525,8578.96,2026-02-25,Processed
6301,526,1971.23,2025-03-25,Failed
6302,526,1923.42,2025-04-25,Processed
6303,526,1924.69,2025-05-25,Processed
6304,526,1960.71,2025-06-25,Processed
6305,526,1939.6,2025-07-25,Pending
6306,526,1980.61,2025-08-25,Pending
6307,526,1914.99,2025-09-25,Processed
6308,526,1947.9,2025-10-25,Processed
6309,526,1979.59,2025-11-25,Processed
6310,526,1978.47,2025-12-25,Processed
6311,526,2038.33,2026-01-25,Processed
6312,526,2059.02,2026-02-25,Processed
6313,527,1917.1,2025-03-25,Processed
6314,527,1979.97,2025-04-25,Failed
6315,527,1975.82,2025-05-25,Processed
6316,527,1917.69,2025-06-25,Processed
6317,527,1914.13,2025-07-25,Processed
6318,527,1911.35,2025-08-25,Processed
6319,527,1975.41,2025-09-25,Processed
6320,527,1919.76,2025-10-25,Processed
6321,527,1937.07,2025-11-25,Processed
6322,527,1939.6,2025-12-25,Processed
6323,527,2078.24,2026-01-25,Processed
6324,527,2091.35,2026-02-25,Processed
6325,528,2332.49,2025-03-25,Pending
6326,528,2330.38,2025-04-25,Processed
6327,528,2318.72,2025-05-25,Processed
6328,528,2248.84,2025-06-25,Processed
6329,528,2277.05,2025-07-25,Processed
6330,528,2304.66,2025-08-25,Processed
6331,528,2272.3,2025-09-25,Processed
6332,528,2330.49,2025-10-25,Processed
6333,528,2305.2,2025-11-25,Processed
6334,528,2253.66,2025-12-25,Processed
6335,528,2598.1,2026-01-25,Processed
6336,528,2508.28,2026-02-25,Processed
6337,529,3222.17,2025-03-25,Processed
6338,529,3192.69,2025-04-25,Processed
6339,529,3204.21,2025-05-25,Processed
6340,529,3176.76,2025-06-25,Processed
6341,529,3228.05,2025-07-25,Processed
6342,529,3276.95,2025-08-25,Processed
6343,529,3218.4,2025-09-25,Processed
6344,529,3164.31,2025-10-25,Processed
6345,529,3233.45,2025-11-25,Processed
6346,529,3197.43,2025-12-25,Processed
6347,529,3557.75,2026-01-25,Processed
6348,529,3523.24,2026-02-25,Processed
6349,530,3354.7,2025-03-25,Processed
6350,530,3433.19,2025-04-25,Processed
6351,530,3364.82,2025-05-25,Processed
6352,530,3432.98,2025-06-25,Processed
6353,530,3356.71,2025-07-25,Processed
6354,530,3372.44,2025-08-25,Pending
6355,530,3391.98,2025-09-25,Processed
6356,530,3456.89,2025-10-25,Processed
6357,530,3455.33,2025-11-25,Processed
6358,530,3356.84,2025-12-25,Processed
6359,530,3578.97,2026-01-25,Processed
6360,530,3631.33,2026-02-25,Processed
6361,531,1644.9,2025-03-25,Processed
6362,531,1673.91,2025-04-25,Processed
6363,531,1675.84,2025-05-25,Processed
6364,531,1639.83,2025-06-25,Processed
6365,531,1646.96,2025-07-25,Processed
6366,531,1673.61,2025-08-25,Processed
6367,531,1667.71,2025-09-25,Processed
6368,531,1614.79,2025-10-25,Processed
6369,531,1635.64,2025-11-25,Failed
6370,531,1642.34,2025-12-25,Processed
6371,531,1722.73,2026-01-25,Processed
6372,531,1711.44,2026-02-25,Pending
6373,532,5160.93,2025-03-25,Processed
6374,532,5082.75,2025-04-25,Processed
6375,532,5039.61,2025-05-25,Processed
6376,532,5076.28,2025-06-25,Pending
6377,532,5193.47,2025-07-25,Processed
6378,532,5203.65,2025-08-25,Processed
6379,532,5128.02,2025-09-25,Processed
6380,532,5114.27,2025-10-25,Processed
6381,532,5229.58,2025-11-25,Processed
6382,532,5070.04,2025-12-25,Processed
6383,532,5380.0,2026-01-25,Processed
6384,532,5354.16,2026-02-25,Processed
6385,533,11532.0,2025-03-25,Processed
6386,533,11778.35,2025-04-25,Processed
6387,533,11641.39,2025-05-25,Processed
6388,533,11547.11,2025-06-25,Processed
6389,533,11789.28,2025-07-25,Processed
6390,533,11378.63,2025-08-25,Processed
6391,533,11453.63,2025-09-25,Processed
6392,533,11618.46,2025-10-25,Processed
6393,533,11641.48,2025-11-25,Processed
6394,533,11374.5,2025-12-25,Processed
6395,533,12499.2,2026-01-25,Processed
6396,533,12523.51,2026-02-25,Processed
6397,534,4888.61,2025-03-25,Processed
6398,534,4826.85,2025-04-25,Processed
6399,534,4782.7,2025-05-25,Processed
6400,534,4847.58,2025-06-25,Processed
6401,534,4789.55,2025-07-25,Processed
6402,534,4948.8,2025-08-25,Processed
6403,534,4856.92,2025-09-25,Processed
6404,534,4826.21,2025-10-25,Processed
6405,534,4913.54,2025-11-25,Processed
6406,534,4861.35,2025-12-25,Processed
6407,534,5241.4,2026-01-25,Processed
6408,534,5252.83,2026-02-25,Processed
6409,535,1952.34,2025-03-25,Processed
6410,535,1903.78,2025-04-25,Processed
6411,535,1944.06,2025-05-25,Processed
6412,535,1959.34,2025-06-25,Processed
6413,535,1910.73,2025-07-25,Processed
6414,535,1917.88,2025-08-25,Processed
6415,535,1968.59,2025-09-25,Processed
6416,535,1901.7,2025-10-25,Processed
6417,535,1958.52,2025-11-25,Processed
6418,535,1936.89,2025-12-25,Processed
6419,535,2044.66,2026-01-25,Failed
6420,535,2112.43,2026-02-25,Processed
6421,536,3138.22,2025-03-25,Processed
6422,536,3161.07,2025-04-25,Processed
6423,536,3178.3,2025-05-25,Processed
6424,536,3181.5,2025-06-25,Processed
6425,536,3213.48,2025-07-25,Processed
6426,536,3159.88,2025-08-25,Processed
6427,536,3143.26,2025-09-25,Processed
6428,536,3213.19,2025-10-25,Processed
6429,536,3173.86,2025-11-25,Processed
6430,536,3130.44,2025-12-25,Processed
6431,536,3359.5,2026-01-25,Processed
6432,536,3295.82,2026-02-25,Processed
6433,537,2129.33,2025-03-25,Processed
6434,537,2113.28,2025-04-25,Processed
6435,537,2090.27,2025-05-25,Processed
6436,537,2124.36,2025-06-25,Processed
6437,537,2078.57,2025-07-25,Processed
6438,537,2108.42,2025-08-25,Processed
6439,537,2119.7,2025-09-25,Processed
6440,537,2110.34,2025-10-25,Processed
6441,537,2136.8,2025-11-25,Processed
6442,537,2143.5,2025-12-25,Processed
6443,537,2287.92,2026-01-25,Processed
6444,537,2302.4,2026-02-25,Processed
6445,538,16666.7,2025-03-25,Processed
6446,538,16931.79,2025-04-25,Processed
6447,538,16865.31,2025-05-25,Failed
6448,538,16870.35,2025-06-25,Processed
6449,538,16511.33,2025-07-25,Processed
6450,538,16595.36,2025-08-25,Processed
6451,538,16622.83,2025-09-25,Processed
6452,538,16414.24,2025-10-25,Processed
6453,538,16330.17,2025-11-25,Processed
6454,538,16939.83,2025-12-25,Processed
6455,538,17445.13,2026-01-25,Processed
6456,538,17334.72,2026-02-25,Processed
6457,539,9584.26,2025-03-25,Pending
6458,539,9452.8,2025-04-25,Processed
6459,539,9485.71,2025-05-25,Processed
6460,539,9577.88,2025-06-25,Processed
6461,539,9364.56,2025-07-25,Processed
6462,539,9468.55,2025-08-25,Processed
6463,539,9248.92,2025-09-25,Processed
6464,539,9304.69,2025-10-25,Processed
6465,539,9547.6,2025-11-25,Processed
6466,539,9523.3,2025-12-25,Processed
6467,539,10014.39,2026-01-25,Processed
6468,539,10077.49,2026-02-25,Processed
6469,540,2092.15,2025-03-25,Processed
6470,540,2112.73,2025-04-25,Processed
6471,540,2109.91,2025-05-25,Processed
6472,540,2113.52,2025-06-25,Processed
6473,540,2160.95,2025-07-25,Processed
6474,540,2116.02,2025-08-25,Processed
6475,540,2108.49,2025-09-25,Processed
6476,540,2135.19,2025-10-25,Processed
6477,540,2166.05,2025-11-25,Processed
6478,540,2112.74,2025-12-25,Processed
6479,540,2220.81,2026-01-25,Processed
6480,540,2255.77,2026-02-25,Processed
6481,541,2110.02,2025-03-25,Processed
6482,541,2132.43,2025-04-25,Processed
6483,541,2144.46,2025-05-25,Processed
6484,541,2130.4,2025-06-25,Processed
6485,541,2114.49,2025-07-25,Processed
6486,541,2105.19,2025-08-25,Processed
6487,541,2067.01,2025-09-25,Processed
6488,541,2146.54,2025-10-25,Processed
6489,541,2095.94,2025-11-25,Processed
6490,541,2076.46,2025-12-25,Processed
6491,541,2282.42,2026-01-25,Processed
6492,541,2310.19,2026-02-25,Processed
6493,542,17345.24,2025-03-25,Processed
6494,542,17247.73,2025-04-25,Processed
6495,542,17517.65,2025-05-25,Processed
6496,542,17122.75,2025-06-25,Processed
6497,542,17249.73,2025-07-25,Failed
6498,542,17311.31,2025-08-25,Processed
6499,542,17398.38,2025-09-25,Pending
6500,542,17481.59,2025-10-25,Processed
6501,542,17212.52,2025-11-25,Failed
6502,542,17386.23,2025-12-25,Processed
6503,542,18499.64,2026-01-25,Processed
6504,542,18099.87,2026-02-25,Processed
6505,543,12275.68,2025-03-25,Processed
6506,543,11930.62,2025-04-25,Processed
6507,543,12020.56,2025-05-25,Processed
6508,543,12157.71,2025-06-25,Processed
6509,543,12348.04,2025-07-25,Processed
6510,543,12177.26,2025-08-25,Processed
6511,543,12373.16,2025-09-25,Processed
6512,543,12156.12,2025-10-25,Processed
6513,543,12159.35,2025-11-25,Processed
6514,543,11978.98,2025-12-25,Processed
6515,543,13295.69,2026-01-25,Processed
6516,543,13646.34,2026-02-25,Processed
6517,544,16200.5,2025-03-25,Processed
6518,544,16221.21,2025-04-25,Processed
6519,544,15951.48,2025-05-25,Processed
6520,544,16051.48,2025-06-25,Processed
6521,544,16116.15,2025-07-25,Processed
6522,544,15703.34,2025-08-25,Processed
6523,544,16002.94,2025-09-25,Processed
6524,544,15641.67,2025-10-25,Processed
6525,544,15937.03,2025-11-25,Processed
6526,544,15718.53,2025-12-25,Processed
6527,544,16718.63,2026-01-25,Processed
6528,544,16763.94,2026-02-25,Processed
6529,545,3610.03,2025-03-25,Processed
6530,545,3531.18,2025-04-25,Pending
6531,545,3592.86,2025-05-25,Processed
6532,545,3546.73,2025-06-25,Processed
6533,545,3602.96,2025-07-25,Processed
6534,545,3612.07,2025-08-25,Processed
6535,545,3600.48,2025-09-25,Processed
6536,545,3626.57,2025-10-25,Processed
6537,545,3568.71,2025-11-25,Processed
6538,545,3630.42,2025-12-25,Processed
6539,545,3857.95,2026-01-25,Processed
6540,545,3883.26,2026-02-25,Processed
6541,546,6084.06,2025-03-25,Processed
6542,546,6241.79,2025-04-25,Pending
6543,546,6233.01,2025-05-25,Processed
6544,546,6156.39,2025-06-25,Processed
6545,546,6100.8,2025-07-25,Processed
6546,546,6102.07,2025-08-25,Pending
6547,546,6308.6,2025-09-25,Processed
6548,546,6250.55,2025-10-25,Processed
6549,546,6111.05,2025-11-25,Pending
6550,546,6168.03,2025-12-25,Processed
6551,546,6836.31,2026-01-25,Processed
6552,546,6622.63,2026-02-25,Processed
6553,547,18492.53,2025-03-25,Processed
6554,547,18980.79,2025-04-25,Processed
6555,547,18322.48,2025-05-25,Processed
6556,547,18466.19,2025-06-25,Processed
6557,547,19032.58,2025-07-25,Processed
6558,547,18774.2,2025-08-25,Processed
6559,547,18511.25,2025-09-25,Failed
6560,547,18365.71,2025-10-25,Processed
6561,547,18336.71,2025-11-25,Processed
6562,547,18498.6,2025-12-25,Processed
6563,547,20685.14,2026-01-25,Processed
6564,547,20937.87,2026-02-25,Processed
6565,548,2385.76,2025-03-25,Processed
6566,548,2337.87,2025-04-25,Processed
6567,548,2317.52,2025-05-25,Processed
6568,548,2348.11,2025-06-25,Pending
6569,548,2384.8,2025-07-25,Processed
6570,548,2375.07,2025-08-25,Processed
6571,548,2305.75,2025-09-25,Processed
6572,548,2364.57,2025-10-25,Processed
6573,548,2353.25,2025-11-25,Processed
6574,548,2384.74,2025-12-25,Processed
6575,548,2466.7,2026-01-25,Processed
6576,548,2500.74,2026-02-25,Processed
6577,549,7081.92,2025-03-25,Processed
6578,549,7102.38,2025-04-25,Processed
6579,549,6985.38,2025-05-25,Processed
6580,549,7044.43,2025-06-25,Pending
6581,549,7057.61,2025-07-25,Processed
6582,549,7234.05,2025-08-25,Processed
6583,549,7045.71,2025-09-25,Processed
6584,549,7096.37,2025-10-25,Processed
6585,549,7156.2,2025-11-25,Pending
6586,549,7011.46,2025-12-25,Processed
6587,549,7741.56,2026-01-25,Processed
6588,549,7780.92,2026-02-25,Processed
6589,550,4602.88,2025-03-25,Processed
6590,550,4610.72,2025-04-25,Processed
6591,550,4511.29,2025-05-25,Processed
6592,550,4661.41,2025-06-25,Processed
6593,550,4512.44,2025-07-25,Processed
6594,550,4630.07,2025-08-25,Processed
6595,550,4536.67,2025-09-25,Processed
6596,550,4659.18,2025-10-25,Processed
6597,550,4620.04,2025-11-25,Processed
6598,550,4626.25,2025-12-25,Failed
6599,550,4832.17,2026-01-25,Processed
6600,550,4866.02,2026-02-25,Processed
6601,551,2722.67,2025-03-25,Processed
6602,551,2650.91,2025-04-25,Processed
6603,551,2743.4,2025-05-25,Processed
6604,551,2735.62,2025-06-25,Processed
6605,551,2668.84,2025-07-25,Processed
6606,551,2728.36,2025-08-25,Processed
6607,551,2695.55,2025-09-25,Processed
6608,551,2689.46,2025-10-25,Processed
6609,551,2673.59,2025-11-25,Processed
6610,551,2702.3,2025-12-25,Processed
6611,551,2948.06,2026-01-25,Processed
6612,551,2973.89,2026-02-25,Processed
6613,552,3635.0,2025-03-25,Processed
6614,552,3636.7,2025-04-25,Processed
6615,552,3541.62,2025-05-25,Processed
6616,552,3658.14,2025-06-25,Processed
6617,552,3600.23,2025-07-25,Processed
6618,552,3571.98,2025-08-25,Processed
6619,552,3569.0,2025-09-25,Processed
6620,552,3603.8,2025-10-25,Processed
6621,552,3662.05,2025-11-25,Processed
6622,552,3588.7,2025-12-25,Processed
6623,552,3902.83,2026-01-25,Processed
6624,552,3963.0,2026-02-25,Processed
6625,553,3520.99,2025-03-25,Processed
6626,553,3490.43,2025-04-25,Processed
6627,553,3413.1,2025-05-25,Processed
6628,553,3453.28,2025-06-25,Processed
6629,553,3416.29,2025-07-25,Processed
6630,553,3440.59,2025-08-25,Processed
6631,553,3491.77,2025-09-25,Processed
6632,553,3490.54,2025-10-25,Processed
6633,553,3415.52,2025-11-25,Pending
6634,553,3511.4,2025-12-25,Processed
6635,553,3736.87,2026-01-25,Processed
6636,553,3755.19,2026-02-25,Processed
6637,554,17487.19,2025-03-25,Processed
6638,554,17455.72,2025-04-25,Processed
6639,554,17404.53,2025-05-25,Processed
6640,554,17417.44,2025-06-25,Processed
6641,554,17188.6,2025-07-25,Processed
6642,554,17631.84,2025-08-25,Processed
6643,554,17443.09,2025-09-25,Processed
6644,554,17157.02,2025-10-25,Processed
6645,554,17599.39,2025-11-25,Processed
6646,554,17715.22,2025-12-25,Processed
6647,554,19328.47,2026-01-25,Processed
6648,554,19146.99,2026-02-25,Processed
6649,555,9412.59,2025-03-25,Processed
6650,555,9259.92,2025-04-25,Processed
6651,555,9568.95,2025-05-25,Processed
6652,555,9286.62,2025-06-25,Processed
6653,555,9312.65,2025-07-25,Processed
6654,555,9370.54,2025-08-25,Pending
6655,555,9361.71,2025-09-25,Processed
6656,555,9516.53,2025-10-25,Processed
6657,555,9389.24,2025-11-25,Processed
6658,555,9281.8,2025-12-25,Processed
6659,555,9986.6,2026-01-25,Processed
6660,555,9842.18,2026-02-25,Processed
6661,556,2519.2,2025-03-25,Processed
6662,556,2514.6,2025-04-25,Processed
6663,556,2529.54,2025-05-25,Processed
6664,556,2551.91,2025-06-25,Processed
6665,556,2549.36,2025-07-25,Processed
6666,556,2552.75,2025-08-25,Processed
6667,556,2482.39,2025-09-25,Processed
6668,556,2471.04,2025-10-25,Processed
6669,556,2488.16,2025-11-25,Processed
6670,556,2547.63,2025-12-25,Processed
6671,556,2843.64,2026-01-25,Processed
6672,556,2759.62,2026-02-25,Processed
6673,557,3716.42,2025-03-25,Processed
6674,557,3639.89,2025-04-25,Processed
6675,557,3579.42,2025-05-25,Processed
6676,557,3642.67,2025-06-25,Processed
6677,557,3584.79,2025-07-25,Processed
6678,557,3657.49,2025-08-25,Processed
6679,557,3627.5,2025-09-25,Processed
6680,557,3647.2,2025-10-25,Processed
6681,557,3667.61,2025-11-25,Processed
6682,557,3704.94,2025-12-25,Processed
6683,557,3979.93,2026-01-25,Processed
6684,557,4041.45,2026-02-25,Pending
6685,558,14642.93,2025-03-25,Processed
6686,558,14190.01,2025-04-25,Processed
6687,558,14427.58,2025-05-25,Processed
6688,558,14284.97,2025-06-25,Processed
6689,558,14148.11,2025-07-25,Processed
6690,558,14506.31,2025-08-25,Processed
6691,558,14618.26,2025-09-25,Processed
6692,558,14214.88,2025-10-25,Processed
6693,558,14589.23,2025-11-25,Processed
6694,558,14612.86,2025-12-25,Processed
6695,558,15888.94,2026-01-25,Processed
6696,558,16298.7,2026-02-25,Processed
6697,559,1532.76,2025-03-25,Processed
6698,559,1547.06,2025-04-25,Processed
6699,559,1516.07,2025-05-25,Processed
6700,559,1515.66,2025-06-25,Processed
6701,559,1557.44,2025-07-25,Processed
6702,559,1540.4,2025-08-25,Processed
6703,559,1528.78,2025-09-25,Processed
6704,559,1524.71,2025-10-25,Processed
6705,559,1554.33,2025-11-25,Processed
6706,559,1512.98,2025-12-25,Failed
6707,559,1676.42,2026-01-25,Processed
6708,559,1684.08,2026-02-25,Processed
6709,560,14339.53,2025-03-25,Processed
6710,560,14396.36,2025-04-25,Processed
6711,560,14321.53,2025-05-25,Processed
6712,560,14301.77,2025-06-25,Processed
6713,560,14672.39,2025-07-25,Failed
6714,560,14486.66,2025-08-25,Pending
6715,560,14130.48,2025-09-25,Processed
6716,560,14364.85,2025-10-25,Processed
6717,560,14621.16,2025-11-25,Processed
6718,560,14290.68,2025-12-25,Processed
6719,560,15246.21,2026-01-25,Processed
6720,560,15154.24,2026-02-25,Processed
6721,561,2711.78,2025-03-25,Processed
6722,561,2655.88,2025-04-25,Processed
6723,561,2665.28,2025-05-25,Processed
6724,561,2717.43,2025-06-25,Processed
6725,561,2672.57,2025-07-25,Processed
6726,561,2704.61,2025-08-25,Processed
6727,561,2709.02,2025-09-25,Processed
6728,561,2680.75,2025-10-25,Processed
6729,561,2752.67,2025-11-25,Processed
6730,561,2741.21,2025-12-25,Processed
6731,561,2918.5,2026-01-25,Processed
6732,561,2921.84,2026-02-25,Processed
6733,562,2771.03,2025-03-25,Processed
6734,562,2734.21,2025-04-25,Processed
6735,562,2824.86,2025-05-25,Processed
6736,562,2733.97,2025-06-25,Processed
6737,562,2770.44,2025-07-25,Processed
6738,562,2756.76,2025-08-25,Processed
6739,562,2787.28,2025-09-25,Processed
6740,562,2730.7,2025-10-25,Processed
6741,562,2764.1,2025-11-25,Processed
6742,562,2746.85,2025-12-25,Processed
6743,562,3022.97,2026-01-25,Processed
6744,562,3130.52,2026-02-25,Processed
6745,563,1945.66,2025-03-25,Processed
6746,563,1904.53,2025-04-25,Processed
6747,563,1942.3,2025-05-25,Failed
6748,563,1884.08,2025-06-25,Processed
6749,563,1955.94,2025-07-25,Pending
6750,563,1922.12,2025-08-25,Processed
6751,563,1904.97,2025-09-25,Processed
6752,563,1909.53,2025-10-25,Processed
6753,563,1886.78,2025-11-25,Processed
6754,563,1957.66,2025-12-25,Processed
6755,563,2015.33,2026-01-25,Processed
6756,563,1998.33,2026-02-25,Processed
6757,564,2106.66,2025-03-25,Processed
6758,564,2048.47,2025-04-25,Processed
6759,564,2072.16,2025-05-25,Processed
6760,564,2068.04,2025-06-25,Processed
6761,564,2086.29,2025-07-25,Processed
6762,564,2033.74,2025-08-25,Pending
6763,564,2044.15,2025-09-25,Processed
6764,564,2045.87,2025-10-25,Pending
6765,564,2089.21,2025-11-25,Processed
6766,564,2043.77,2025-12-25,Processed
6767,564,2221.63,2026-01-25,Processed
6768,564,2279.74,2026-02-25,Processed
6769,565,5388.4,2025-03-25,Processed
6770,565,5298.67,2025-04-25,Processed
6771,565,5263.47,2025-05-25,Processed
6772,565,5238.43,2025-06-25,Processed
6773,565,5199.4,2025-07-25,Processed
6774,565,5245.72,2025-08-25,Processed
6775,565,5327.42,2025-09-25,Processed
6776,565,5301.87,2025-10-25,Failed
6777,565,5388.79,2025-11-25,Processed
6778,565,5272.78,2025-12-25,Processed
6779,565,5797.97,2026-01-25,Pending
6780,565,5803.37,2026-02-25,Processed
6781,566,9842.63,2025-03-25,Processed
6782,566,9917.02,2025-04-25,Processed
6783,566,9923.31,2025-05-25,Processed
6784,566,10017.04,2025-06-25,Processed
6785,566,10110.03,2025-07-25,Processed
6786,566,9867.09,2025-08-25,Processed
6787,566,9752.99,2025-09-25,Processed
6788,566,9933.45,2025-10-25,Processed
6789,566,9952.59,2025-11-25,Processed
6790,566,9803.16,2025-12-25,Processed
6791,566,11148.87,2026-01-25,Pending
6792,566,11131.74,2026-02-25,Processed
6793,567,10237.86,2025-03-25,Processed
6794,567,10519.02,2025-04-25,Processed
6795,567,10448.19,2025-05-25,Processed
6796,567,10344.29,2025-06-25,Processed
6797,567,10380.25,2025-07-25,Processed
6798,567,10508.34,2025-08-25,Processed
6799,567,10355.19,2025-09-25,Processed
6800,567,10310.86,2025-10-25,Processed
6801,567,10360.62,2025-11-25,Processed
6802,567,10396.22,2025-12-25,Processed
6803,567,11110.07,2026-01-25,Processed
6804,567,11010.91,2026-02-25,Processed
6805,568,2290.9,2025-03-25,Processed
6806,568,2242.24,2025-04-25,Processed
6807,568,2288.25,2025-05-25,Processed
6808,568,2244.2,2025-06-25,Processed
6809,568,2240.35,2025-07-25,Processed
6810,568,2281.24,2025-08-25,Processed
6811,568,2269.89,2025-09-25,Processed
6812,568,2286.85,2025-10-25,Processed
6813,568,2241.31,2025-11-25,Processed
6814,568,2272.46,2025-12-25,Processed
6815,568,2448.56,2026-01-25,Processed
6816,568,2407.63,2026-02-25,Processed
6817,569,7727.17,2025-03-25,Processed
6818,569,7616.11,2025-04-25,Pending
6819,569,7545.34,2025-05-25,Processed
6820,569,7815.66,2025-06-25,Processed
6821,569,7604.1,2025-07-25,Processed
6822,569,7646.3,2025-08-25,Processed
6823,569,7715.65,2025-09-25,Processed
6824,569,7523.85,2025-10-25,Processed
6825,569,7764.85,2025-11-25,Processed
6826,569,7680.89,2025-12-25,Processed
6827,569,8004.29,2026-01-25,Processed
6828,569,8037.17,2026-02-25,Processed
6829,570,2153.83,2025-03-25,Processed
6830,570,2136.11,2025-04-25,Processed
6831,570,2099.12,2025-05-25,Processed
6832,570,2083.49,2025-06-25,Processed
6833,570,2136.5,2025-07-25,Processed
6834,570,2126.47,2025-08-25,Processed
6835,570,2112.23,2025-09-25,Processed
6836,570,2108.76,2025-10-25,Processed
6837,570,2096.31,2025-11-25,Processed
6838,570,2134.72,2025-12-25,Processed
6839,570,2339.05,2026-01-25,Processed
6840,570,2379.0,2026-02-25,Processed
6841,571,13895.56,2025-03-25,Processed
6842,571,13908.11,2025-04-25,Pending
6843,571,13800.76,2025-05-25,Processed
6844,571,14119.1,2025-06-25,Processed
6845,571,13929.61,2025-07-25,Processed
6846,571,13962.03,2025-08-25,Processed
6847,571,13828.98,2025-09-25,Processed
6848,571,13760.43,2025-10-25,Processed
6849,571,13706.97,2025-11-25,Processed
6850,571,14057.2,2025-12-25,Processed
6851,571,14826.02,2026-01-25,Pending
6852,571,14649.63,2026-02-25,Processed
6853,572,1975.74,2025-03-25,Processed
6854,572,1979.98,2025-04-25,Processed
6855,572,1971.93,2025-05-25,Failed
6856,572,1950.75,2025-06-25,Processed
6857,572,1967.32,2025-07-25,Processed
6858,572,1995.4,2025-08-25,Processed
6859,572,1995.57,2025-09-25,Processed
6860,572,1965.47,2025-10-25,Processed
6861,572,1979.26,2025-11-25,Processed
6862,572,1958.11,2025-12-25,Processed
6863,572,2055.11,2026-01-25,Processed
6864,572,2128.33,2026-02-25,Processed
6865,573,11669.31,2025-03-25,Processed
6866,573,11677.25,2025-04-25,Processed
6867,573,11701.84,2025-05-25,Processed
6868,573,11629.97,2025-06-25,Processed
6869,573,11871.69,2025-07-25,Processed
6870,573,11605.29,2025-08-25,Processed
6871,573,11633.18,2025-09-25,Pending
6872,573,11874.28,2025-10-25,Processed
6873,573,11730.2,2025-11-25,Processed
6874,573,11904.12,2025-12-25,Processed
6875,573,12679.67,2026-01-25,Processed
6876,573,12881.88,2026-02-25,Processed
6877,574,3035.93,2025-03-25,Processed
6878,574,3087.74,2025-04-25,Processed
6879,574,3075.5,2025-05-25,Processed
6880,574,3054.62,2025-06-25,Processed
6881,574,3096.08,2025-07-25,Processed
6882,574,3129.05,2025-08-25,Pending
6883,574,3144.78,2025-09-25,Processed
6884,574,3096.54,2025-10-25,Processed
6885,574,3071.5,2025-11-25,Processed
6886,574,3049.36,2025-12-25,Processed
6887,574,3267.31,2026-01-25,Processed
6888,574,3252.64,2026-02-25,Processed
6889,575,2843.63,2025-03-25,Pending
6890,575,2782.59,2025-04-25,Processed
6891,575,2783.17,2025-05-25,Processed
6892,575,2784.3,2025-06-25,Processed
6893,575,2835.0,2025-07-25,Processed
6894,575,2814.2,2025-08-25,Processed
6895,575,2810.1,2025-09-25,Processed
6896,575,2778.77,2025-10-25,Processed
6897,575,2832.9,2025-11-25,Processed
6898,575,2745.68,2025-12-25,Processed
6899,575,3105.68,2026-01-25,Processed
6900,575,3091.47,2026-02-25,Processed
6901,576,2950.34,2025-03-25,Processed
6902,576,2970.43,2025-04-25,Processed
6903,576,2893.16,2025-05-25,Processed
6904,576,2994.52,2025-06-25,Processed
6905,576,2944.38,2025-07-25,Processed
6906,576,2932.14,2025-08-25,Processed
6907,576,2907.97,2025-09-25,Processed
6908,576,2943.53,2025-10-25,Processed
6909,576,2950.24,2025-11-25,Processed
6910,576,2939.3,2025-12-25,Processed
6911,576,3218.68,2026-01-25,Processed
6912,576,3288.49,2026-02-25,Processed
6913,577,10446.74,2025-03-25,Processed
6914,577,10533.4,2025-04-25,Processed
6915,577,10242.83,2025-05-25,Processed
6916,577,10362.67,2025-06-25,Processed
6917,577,10337.51,2025-07-25,Processed
6918,577,10434.34,2025-08-25,Processed
6919,577,10555.72,2025-09-25,Processed
6920,577,10229.92,2025-10-25,Processed
6921,577,10227.52,2025-11-25,Processed
6922,577,10551.23,2025-12-25,Processed
6923,577,11073.06,2026-01-25,Processed
6924,577,11017.68,2026-02-25,Processed
6925,578,13026.43,2025-03-25,Processed
6926,578,12662.47,2025-04-25,Processed
6927,578,12664.88,2025-05-25,Processed
6928,578,12884.47,2025-06-25,Processed
6929,578,13084.78,2025-07-25,Processed
6930,578,12811.54,2025-08-25,Processed
6931,578,12766.26,2025-09-25,Processed
6932,578,12910.11,2025-10-25,Processed
